gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Preference_Tenure,Preference_MonthlyCharges,Preference_TotalCharges,NonPreference_Tenure,NonPreference_MonthlyCharges,NonPreference_TotalCharges
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Yes,0.6797326616621708,0.00226419815826151,0.20526396905306277,0.32026733833782917,0.9977358018417385,0.7947360309469372
Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,0.660329200595471,0.4987864181716566,0.6347931115737515,0.33967079940452904,0.5012135818283434,0.3652068884262485
Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,No,0.3531208682404954,0.8991621900633057,0.3694320043922267,0.6468791317595046,0.10083780993669433,0.6305679956077733
Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,No,0.5197972782804574,0.1785325121875787,0.0036895542970897255,0.4802027217195426,0.8214674878124213,0.9963104457029103
Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,0.3014974791337992,0.8341315892525275,0.6846233925315591,0.6985025208662008,0.1658684107474725,0.3153766074684409
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,No,0.5967907154163188,0.953568237132507,0.06094427302199712,0.4032092845836812,0.046431762867492954,0.9390557269780029
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Yes,0.7724021772527104,0.8602024293849281,0.6704874582659132,0.22759782274728957,0.13979757061507192,0.32951254173408684
Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554,No,0.6986962797346445,0.7786409150285266,0.45677834167811615,0.30130372026535546,0.22135908497147339,0.5432216583218838
Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,0.43250532828480526,0.29101503653512273,0.621626893169772,0.5674946717151947,0.7089849634648773,0.37837310683022796
Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,0.5247284010563011,0.3421259623278041,0.6347764982067735,0.47527159894369886,0.6578740376721959,0.3652235017932265
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,0.7724184966593586,0.15707870002154078,0.6386548739136672,0.22758150334064142,0.8429212999784592,0.36134512608633285
Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,0.23285290915336143,0.512779696526313,0.5079857362033243,0.7671470908466386,0.48722030347368706,0.4920142637966757
Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0.2212985990015477,0.8276313768320558,0.8751696854152702,0.7787014009984523,0.1723686231679442,0.12483031458472982
Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0.4849868131360374,0.49662446649844205,0.8881180342978912,0.5150131868639626,0.503375533501558,0.11188196570210884
Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,0.4941364782806674,0.8233579335389639,0.7721368428720905,0.5058635217193326,0.17664206646103608,0.2278631571279095
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,0.023472747932016813,0.47998612772235694,0.9662314032119337,0.9765272520679832,0.5200138722776431,0.03376859678806632
Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes,0.5819463389001059,0.34847535776834593,0.68179184840919,0.41805366109989406,0.6515246422316541,0.31820815159080995
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0.4177414323005648,0.12710179571261992,0.782414720684404,0.5822585676994352,0.8728982042873801,0.21758527931559601
Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,No,0.5763797049856364,0.012787094104480534,0.2868003227671948,0.4236202950143636,0.9872129058955195,0.7131996772328052
Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,0.9148236739390743,0.3530924892172753,0.054292104933561625,0.08517632606092573,0.6469075107827247,0.9457078950664384
Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,0.33311808303924517,0.8220555985387533,0.4634921600822982,0.6668819169607548,0.17794440146124668,0.5365078399177018
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0.10783584424794856,0.3459847227466277,0.006181843749472837,0.8921641557520514,0.6540152772533723,0.9938181562505272
Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,No,0.20651868878957647,0.8189751806185347,0.7607036705346945,0.7934813112104235,0.1810248193814653,0.23929632946530555
Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,0.3065370579122182,0.6900665313005746,0.41125739634408387,0.6934629420877818,0.3099334686994254,0.5887426036559161
Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,0.863470095953098,0.43932213559624034,0.35253242521413886,0.13652990404690202,0.5606778644037597,0.6474675747858611
Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,0.5490742921137304,0.04265138157448789,0.06270458425324554,0.4509257078862696,0.9573486184255121,0.9372954157467545
Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No,0.995082066501174,0.7095221677230822,0.9610970073649522,0.004917933498825966,0.2904778322769178,0.03890299263504782
Male,0,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,No,0.28503201594050587,0.5676751562620921,0.503692344352994,0.7149679840594941,0.4323248437379079,0.49630765564700596
Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,No,0.068726816118869,0.46509254011450496,0.6116165589240659,0.931273183881131,0.534907459885495,0.38838344107593414
Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,No,0.3011881362852883,0.9761286947382282,0.913690181473167,0.6988118637147117,0.023871305261771836,0.08630981852683295
Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,No,0.9925949324479775,0.7483935682083214,0.8540108484252967,0.007405067552022526,0.25160643179167863,0.14598915157470327
Male,1,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,No,0.7430991647381311,0.34500170414551534,0.4112819055891611,0.2569008352618689,0.6549982958544847,0.5887180944108389
Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Yes,0.9150613496497855,0.34060469460621934,0.5206804188537253,0.08493865035021453,0.6593953053937807,0.4793195811462747
Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,No,0.5948447337089605,0.6146897775097919,0.1420510177091031,0.4051552662910395,0.3853102224902081,0.8579489822908969
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,0.27536345037982346,0.15488510100818498,0.9593999855011848,0.7246365496201765,0.845114898991815,0.04060001449881523
Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,No,0.9544313789573807,0.5414085984549051,0.912080830838406,0.04556862104261927,0.4585914015450949,0.08791916916159404
Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,No,0.22915645237479176,0.557746443391667,0.6027592179274034,0.7708435476252082,0.442253556608333,0.3972407820725966
Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286,No,0.39711403403281453,0.6590767091865234,0.2990345814521783,0.6028859659671855,0.3409232908134766,0.7009654185478217
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387,No,0.29338780701944167,0.8516527336265245,0.9044061756367828,0.7066121929805583,0.1483472663734755,0.09559382436321717
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,No,0.6434590492433192,0.6595103586224236,0.20768614474423797,0.3565409507566808,0.3404896413775764,0.792313855255762
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,No,0.4180097259576758,0.9036528591439824,0.004658610763797033,0.5819902740423242,0.09634714085601759,0.995341389236203
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,No,0.9571082083445226,0.02115272250771949,0.4730883449865757,0.04289179165547741,0.9788472774922805,0.5269116550134243
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,No,0.9674200787195868,0.6057957818456899,0.809159083500006,0.032579921280413204,0.39420421815431006,0.19084091649999402
Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,No,0.09691401801436517,0.031033654929023213,0.013718200395866242,0.9030859819856348,0.9689663450709768,0.9862817996041338
Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,No,0.9283330925386885,0.8407731078304737,0.689838407287898,0.07166690746131155,0.15922689216952635,0.310161592712102
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,0.7979960151715466,0.1269430074792468,0.5905696149167763,0.2020039848284534,0.8730569925207532,0.4094303850832237
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,No,0.7123374361336763,0.49252817580209307,0.09503136705910431,0.2876625638663237,0.5074718241979069,0.9049686329408957
Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,No,0.36278598135338924,0.10731463016595089,0.2857713847177752,0.6372140186466108,0.8926853698340491,0.7142286152822248
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,No,0.6795572398649928,0.6429923140243128,0.8337864028386764,0.32044276013500717,0.3570076859756872,0.16621359716132356
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,No,0.8106664339207681,0.5487717767120953,0.6543212168794565,0.1893335660792319,0.4512282232879047,0.34567878312054345
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,No,0.8304247459573004,0.039947289794796004,0.38899593512951314,0.16957525404269957,0.960052710205204,0.6110040648704869
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55,Yes,0.8057756185030537,0.7507774612344408,0.14160872259540547,0.19422438149694632,0.24922253876555922,0.8583912774045945
Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,No,0.32002359005974923,0.5317329618737752,0.5128044442184527,0.6799764099402508,0.46826703812622483,0.4871955557815473
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,No,0.1850129920243343,0.45287383118204316,0.6541274665441547,0.8149870079756657,0.5471261688179568,0.34587253345584534
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,0.543775350622909,0.8936917378687145,0.06763526361621242,0.45622464937709095,0.10630826213128552,0.9323647363837876
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,No,0.25422602090442203,0.7844481565974463,0.21365159147444845,0.745773979095578,0.21555184340255373,0.7863484085255515
Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,No,0.784985182331391,0.871650454005818,0.2816416318762984,0.21501481766860897,0.12834954599418202,0.7183583681237016
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764,No,0.044669986523723004,0.20422455428088981,0.5364763591242556,0.955330013476277,0.7957754457191102,0.4635236408757444
Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,0.42540854765452796,0.49093530868973667,0.9196299658951198,0.574591452345472,0.5090646913102633,0.0803700341048802
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703,No,0.7785880290226876,0.36884601053291244,0.6700314697621002,0.22141197097731236,0.6311539894670876,0.32996853023789985
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,0.08055910408764755,0.3184883499406116,0.008217834829687742,0.9194408959123525,0.6815116500593884,0.9917821651703123
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,0.6869791452858537,0.3018983931884789,0.7696038880164637,0.3130208547141463,0.6981016068115211,0.23039611198353627
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,No,0.23106325649730475,0.28271120391549565,0.05031844335692459,0.7689367435026953,0.7172887960845044,0.9496815566430754
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,0.12739389279891733,0.6081167278058752,0.8558762120232053,0.8726061072010827,0.3918832721941248,0.1441237879767947
Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,No,0.30788685458383913,0.5500180774683382,0.4246549314312066,0.6921131454161609,0.4499819225316618,0.5753450685687934
Male,0,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,No,0.019336247994177436,0.06155057409649756,0.9043221915085615,0.9806637520058226,0.9384494259035024,0.09567780849143848
Female,0,No,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,No,0.6300224972868235,0.3117252898068661,0.5823359893495901,0.36997750271317653,0.6882747101931339,0.4176640106504099
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,0.3329088828900948,0.35136087833649454,0.35723109572454315,0.6670911171099052,0.6486391216635055,0.6427689042754569
Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,0.9937111994613984,0.11352686806724122,0.6250323752112742,0.006288800538601591,0.8864731319327588,0.3749676247887258
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,No,0.09783934694564322,0.557345415899829,0.08737085553630386,0.9021606530543568,0.442654584100171,0.9126291444636961
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,0.8948842758420368,0.715043717779851,0.0035865685136041714,0.10511572415796322,0.284956282220149,0.9964134314863958
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0.49795774868912823,0.13601186921996067,0.20890651612682487,0.5020422513108718,0.8639881307800393,0.7910934838731751
Female,0,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,No,0.11770071909301127,0.24371008422508644,0.8545073153445402,0.8822992809069887,0.7562899157749136,0.14549268465545984
Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,No,0.8561173411486968,0.48762629428205384,0.43289990786534427,0.14388265885130325,0.5123737057179462,0.5671000921346557
Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,No,0.11104556365185225,0.1754625346085239,0.8315813154408866,0.8889544363481477,0.8245374653914761,0.16841868455911335
Male,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,No,0.6458592807629719,0.8897817710320066,0.293337090961282,0.35414071923702806,0.11021822896799338,0.706662909038718
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,0.24521756260971372,0.29772521176735167,0.6998075756670175,0.7547824373902863,0.7022747882326483,0.30019242433298254
Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,No,0.44911754420633043,0.7582353612522865,0.07524573059135276,0.5508824557936696,0.24176463874771348,0.9247542694086472
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,0.5730199230654361,0.517932830454067,0.9430901352417647,0.42698007693456386,0.482067169545933,0.05690986475823534
Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,0.91967545958765,0.5991064042985562,0.8295387320005297,0.08032454041235004,0.4008935957014438,0.17046126799947026
